,NIFTI File Name,Width,Height,Depth
0,177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,183_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,213_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,184_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,195_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,230_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,22_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,254_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,218_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,232_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,268_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,254_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,124_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,203_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,153_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,184_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,232_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,138_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,242_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,183_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,233_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,211_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,232_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,110_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,124_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,200_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,194_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,231_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,259_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,230_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,124_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,138_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,230_T0_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,257_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,248_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,259_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,229_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,250_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,102_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,235_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,22_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,248_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,224_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,217_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,208_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,215_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,14_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,216_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,192_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,233_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,247_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,228_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,217_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,226_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,217_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,211_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,213_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,213_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,228_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,124_T6_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,218_T6_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,231_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,242_T0_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,184_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,183_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,14_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,229_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,258_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,259_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,184_T6_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,248_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,233_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,124_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,232_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,261_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,183_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,194_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,200_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,225_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,192_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,252_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,259_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,195_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,217_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,257_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,124_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,234_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,241_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,254_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,233_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,217_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,231_T0_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,14_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,192_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,264_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,211_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,110_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,248_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,254_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,233_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,186_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,14_T7_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,218_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,248_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,252_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,216_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,229_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,229_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,218_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,266_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,186_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,261_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,223_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,136_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,124_T6_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,217_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,229_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,222_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,14_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,261_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,247_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,230_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,247_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,194_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,261_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,264_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,22_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,240_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,224_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,262_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,194_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,211_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,257_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,254_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,211_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,241_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,249_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,242_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,200_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,242_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,217_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,254_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,235_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,183_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,250_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,192_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,14_T7_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,226_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,218_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,260_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,237_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,217_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,184_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,250_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,217_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,217_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,238_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,250_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,262_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,226_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,215_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,184_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,221_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,264_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,242_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,224_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,217_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,208_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,13_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,258_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,221_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,248_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,192_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,234_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,234_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,200_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,249_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,14_T6_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,262_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,242_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,136_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,241_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,133_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,216_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,22_T6_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,252_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,213_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,136_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,194_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,238_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,157_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,22_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,228_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,262_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,203_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,260_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,254_T0_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,254_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,213_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,216_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,183_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,223_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,211_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,183_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,221_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,248_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,260_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,13_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,176,256,80
0,229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,136_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,183_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,217_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,257_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,258_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,266_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,184_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,234_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,176,256,80
0,159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,213_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
0,252_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,176,256,80
0,228_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,14_T7_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,247_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,159_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,232_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,176,256,80
0,110_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,176,256,80
0,247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,249_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,176,256,80
0,248_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,176,256,80
0,224_T0_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,176,256,80
0,234_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,176,256,80
0,208_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,176,256,80
